123.207.86.15,vulnerable,CN,42,25,TencentCloud,,,,FALSE,,,,,
134.175.103.197,vulnerable,CN,37,25,TENCENT-CN,CN,,,FALSE,,,,,
42.96.150.27,vulnerable,CN,17,25,ALISOFT,CN,,"[u'CVE-2010-1899', u'CVE-2010-2730', u'CVE-2010-3972', u'CVE-2012-2531', u'CVE-2012-2532', u'CVE-2010-1256']",FALSE,,,,,
47.98.175.68,patched,CN,17,25,ALISOFT,CN,,,FALSE,,,,,
123.207.166.171,vulnerable,CN,43,24,TencentCloud,CN,,,FALSE,,,,,
193.112.136.175,vulnerable,CN,38,24,TENCENT-CN,CN,,[u'CVE-2019-0708'],TRUE,,,,,
101.132.186.187,vulnerable,CN,18,24,ALISOFT,CN,,"[u'CVE-2008-1446', u'CVE-2009-2521', u'CVE-2010-1899', u'CVE-2009-3555', u'CVE-2008-0074', u'CVE-2010-1256']",FALSE,,,,,
118.190.81.137,patched,CN,18,24,ALISOFT,CN,,,FALSE,,,,,
192.144.156.58,vulnerable,CN,39,23,TENCENT-CN,CN,,,FALSE,,,,,
106.54.178.92,vulnerable,CN,44,23,TencentCloud,CN,,,FALSE,,,,,
139.155.50.123,patched,CN,44,23,TencentCloud,CN,,,FALSE,,,,,
134.175.73.174,offline,CN,39,23,TENCENT-CN,CN,,,FALSE,,,,,
129.204.246.135,offline,CN,39,23,TENCENT-CN,CN,,,FALSE,,,,,
123.56.235.204,vulnerable,CN,19,23,ALISOFT,CN,,,FALSE,,,,,
47.104.222.105,patched,CN,19,23,ALISOFT,,,,FALSE,,,,,
47.98.134.4,patched,CN,19,23,ALISOFT,CN,,,FALSE,,,,,
47.104.100.12,patched,CN,19,23,ALISOFT,CN,,,FALSE,,,,,
39.96.69.115,patched,CN,19,23,ALISOFT,CN,,"[u'CVE-2010-1899', u'CVE-2010-2730', u'CVE-2010-3972', u'CVE-2012-2531', u'CVE-2012-2532', u'CVE-2010-1256']",FALSE,,,,,
47.92.222.103,patched,CN,19,23,ALISOFT,,,,FALSE,,,,,
123.57.18.221,patched,CN,19,23,ALISOFT,CN,,,FALSE,,,,,
47.96.177.250,patched,CN,19,23,ALISOFT,CN,,"[u'CVE-2010-1899', u'CVE-2010-2730', u'CVE-2010-3972', u'CVE-2012-2531', u'CVE-2012-2532', u'CVE-2010-1256']",FALSE,,,,,
47.92.95.156,patched,CN,19,23,ALISOFT,,,,FALSE,,,,,
34.211.153.127,vulnerable,US,1,23,AT-88-Z,US,,[u'CVE-2019-0708'],TRUE,,,,,
193.112.180.62,vulnerable,CN,40,22,TENCENT-CN,CN,,,FALSE,,,,,
106.52.3.22,vulnerable,CN,45,22,TencentCloud,CN,,,FALSE,,,,,
112.74.84.162,vulnerable,CN,20,22,ALISOFT,,,,FALSE,,,,,
18.188.31.176,vulnerable,US,2,22,AT-88-Z,US,,,FALSE,,,,,
106.54.54.133,vulnerable,CN,46,21,TencentCloud,CN,,,FALSE,,,,,
193.112.221.172,vulnerable,CN,41,21,TENCENT-CN,CN,,,FALSE,,,,,
115.159.36.133,offline,CN,46,21,TencentCloud,CN,,,FALSE,,,,,
118.126.115.137,patched,CN,46,21,TencentCloud,CN,,,FALSE,,,,,
106.52.66.206,offline,CN,46,21,TencentCloud,CN,,,FALSE,,,,,
39.105.211.152,vulnerable,CN,21,21,ALISOFT,,,,FALSE,,,,,
47.92.235.141,patched,CN,21,21,ALISOFT,CN,,,FALSE,,,,,
106.15.228.142,patched,CN,21,21,ALISOFT,,,,FALSE,,,,,
106.15.178.188,patched,CN,21,21,ALISOFT,CN,,,FALSE,,,,,
101.132.127.60,patched,CN,21,21,ALISOFT,CN,,"[u'CVE-2010-1899', u'CVE-2010-2730', u'CVE-2010-3972', u'CVE-2012-2531', u'CVE-2012-2532', u'CVE-2010-1256']",FALSE,,,,,
47.99.184.50,patched,CN,21,21,ALISOFT,CN,,"[u'CVE-2008-1446', u'CVE-2009-2521', u'CVE-2010-1899', u'CVE-2009-3555', u'CVE-2008-0074', u'CVE-2010-1256']",FALSE,,,,,
18.189.170.34,vulnerable,US,3,21,AT-88-Z,US,,,FALSE,,,,,
106.53.10.178,vulnerable,CN,47,20,TencentCloud,CN,,,FALSE,,,,,
129.204.109.187,vulnerable,CN,42,20,TENCENT-CN,CN,,,FALSE,,,,,
106.54.0.174,patched,CN,47,20,TencentCloud,,,,FALSE,,,,,
47.99.161.189,vulnerable,CN,22,20,ALISOFT,CN,,,FALSE,,,,,
47.101.49.183,patched,CN,22,20,ALISOFT,CN,,,FALSE,,,,,
18.221.63.82,vulnerable,US,4,20,AT-88-Z,US,,,FALSE,,,,,
148.70.227.184,vulnerable,CN,43,19,TENCENT-CN,CN,,,FALSE,,,,,
119.28.187.251,vulnerable,CN,48,19,TencentCloud,HK,,[u'CVE-2019-0708'],TRUE,,,,,
49.235.229.115,patched,CN,48,19,TencentCloud,CN,,,FALSE,,,,,
172.81.208.127,patched,CN,43,19,TENCENT-CN,CN,,,FALSE,,,,,
120.79.190.144,vulnerable,CN,23,19,ALISOFT,CN,,,FALSE,,,,,
52.9.155.147,vulnerable,US,5,19,AT-88-Z,US,,"[u'CVE-2010-1899', u'CVE-2010-2730', u'CVE-2010-3972', u'CVE-2012-2531', u'CVE-2012-2532', u'CVE-2010-1256']",FALSE,,,,,
193.112.173.27,vulnerable,CN,44,18,TENCENT-CN,CN,,,FALSE,,,,,
49.234.216.41,vulnerable,CN,49,18,TencentCloud,CN,,,FALSE,,,,,
132.232.226.174,patched,CN,44,18,TENCENT-CN,CN,,,FALSE,,,,,
101.200.217.42,vulnerable,CN,24,18,ALISOFT,CN,,,FALSE,,,,,
39.106.60.229,patched,CN,24,18,ALISOFT,,,,FALSE,,,,,
39.105.214.230,patched,CN,24,18,ALISOFT,CN,,"[u'CVE-2010-1899', u'CVE-2010-2730', u'CVE-2010-3972', u'CVE-2012-2531', u'CVE-2012-2532', u'CVE-2010-1256']",FALSE,,,,,
47.105.205.182,patched,CN,24,18,ALISOFT,CN,,,FALSE,,,,,
47.105.43.79,patched,CN,24,18,ALISOFT,CN,,"[u'CVE-2010-1899', u'CVE-2010-2730', u'CVE-2010-3972', u'CVE-2012-2531', u'CVE-2012-2532', u'CVE-2010-1256']",FALSE,,,,,
47.92.237.147,patched,CN,24,18,ALISOFT,CN,,,FALSE,,,,,
47.98.165.85,patched,CN,24,18,ALISOFT,,,,FALSE,,,,,
119.23.74.158,patched,CN,24,18,ALISOFT,CN,,,FALSE,,,,,
18.223.156.29,vulnerable,US,6,18,AT-88-Z,,,,FALSE,,,,,
111.231.109.70,vulnerable,CN,50,17,TencentCloud,CN,,,FALSE,,,,,
129.28.39.233,vulnerable,CN,45,17,TENCENT-CN,CN,,,FALSE,,,,,
106.15.178.74,vulnerable,CN,25,17,ALISOFT,CN,,,FALSE,,,,,
121.41.95.111,patched,CN,25,17,ALISOFT,CN,,"[u'CVE-2010-2068', u'CVE-2010-0408', u'CVE-2017-7679', u'CVE-2010-0425', u'CVE-2018-1312', u'CVE-2011-3368', u'CVE-2009-2699', u'CVE-2011-3348', u'CVE-2012-3499', u'CVE-2012-4558', u'CVE-2011-3607', u'CVE-2016-8612', u'CVE-2016-4975', u'CVE-2011-4317', u'CVE-2017-7668', u'CVE-2013-6438', u'CVE-2012-2687', u'CVE-2011-4415', u'CVE-2012-0031', u'CVE-2019-0708', u'CVE-2009-1890', u'CVE-2009-1891', u'CVE-2013-2249', u'CVE-2010-0434', u'CVE-2010-1452', u'CVE-2013-1896', u'CVE-2017-3167', u'CVE-2012-0053', u'CVE-2012-0883', u'CVE-2017-3169', u'CVE-2007-6750', u'CVE-2011-3639', u'CVE-2011-0419', u'CVE-2014-0231', u'CVE-2013-1862', u'CVE-2014-0098', u'CVE-2009-1195', u'CVE-2011-3192']",TRUE,,,,,
18.191.137.1,vulnerable,US,7,17,AT-88-Z,US,,[u'CVE-2019-0708'],TRUE,,,,,
106.52.210.201,vulnerable,CN,51,16,TencentCloud,CN,,,FALSE,,,,,
129.28.104.179,vulnerable,CN,46,16,TENCENT-CN,CN,,,FALSE,,,,,
129.204.190.63,patched,CN,46,16,TENCENT-CN,CN,,,FALSE,,,,,
120.79.68.9,vulnerable,CN,26,16,ALISOFT,,,,FALSE,,,,,
3.15.11.151,vulnerable,US,8,16,AT-88-Z,,,,FALSE,,,,,
49.232.140.3,vulnerable,CN,52,15,TencentCloud,,,,FALSE,,,,,
129.28.132.88,vulnerable,CN,47,15,TENCENT-CN,CN,,,FALSE,,,,,
129.211.10.151,offline,CN,47,15,TENCENT-CN,CN,,,FALSE,,,,,
132.232.124.211,offline,CN,47,15,TENCENT-CN,CN,,,FALSE,,,,,
39.96.60.187,vulnerable,CN,27,15,ALISOFT,CN,,,FALSE,,,,,
47.105.103.222,patched,CN,27,15,ALISOFT,CN,,,FALSE,,,,,
47.104.219.217,patched,CN,27,15,ALISOFT,,,,FALSE,,,,,
139.224.61.111,patched,CN,27,15,ALISOFT,,,,FALSE,,,,,
39.107.71.154,patched,CN,27,15,ALISOFT,CN,,"[u'CVE-2010-1899', u'CVE-2010-2730', u'CVE-2010-3972', u'CVE-2012-2531', u'CVE-2012-2532', u'CVE-2010-1256']",FALSE,,,,,
39.100.24.43,patched,CN,27,15,ALISOFT,CN,,,FALSE,,,,,
39.96.30.99,patched,CN,27,15,ALISOFT,CN,,,FALSE,,,,,
139.224.104.123,patched,CN,27,15,ALISOFT,,,,FALSE,,,,,
3.16.206.38,vulnerable,US,9,15,AT-88-Z,US,,,FALSE,,,,,
193.112.124.233,vulnerable,CN,48,14,TENCENT-CN,CN,,,FALSE,,,,,
193.112.251.45,offline,CN,48,14,TENCENT-CN,CN,,,FALSE,,,,,
129.28.87.40,patched,CN,48,14,TENCENT-CN,CN,,,FALSE,,,,,
106.54.110.96,vulnerable,CN,53,14,TencentCloud,CN,,,FALSE,,,,,
47.111.85.121,vulnerable,CN,28,14,ALISOFT,CN,,,FALSE,,,,,
18.218.241.29,vulnerable,US,10,14,AT-88-Z,US,,,FALSE,,,,,
129.28.88.93,vulnerable,CN,49,13,TENCENT-CN,CN,,,FALSE,,,,,
123.207.85.88,vulnerable,CN,54,13,TencentCloud,CN,,,FALSE,,,,,
34.214.188.179,vulnerable,US,11,13,AT-88-Z,US,,"[u'CVE-2010-1899', u'CVE-2010-2730', u'CVE-2010-3972', u'CVE-2012-2531', u'CVE-2012-2532', u'CVE-2010-1256']",FALSE,,,,,
39.108.248.146,vulnerable,CN,29,13,ALISOFT,CN,,"[u'CVE-2017-7679', u'CVE-2017-9798', u'CVE-2018-1312', u'CVE-2018-1333', u'CVE-2018-11763', u'CVE-2019-0197', u'CVE-2019-0196', u'CVE-2019-0211', u'CVE-2017-15710', u'CVE-2017-7668', u'CVE-2017-15715', u'CVE-2016-5387', u'CVE-2018-17199', u'CVE-2017-9788', u'CVE-2017-3167', u'CVE-2016-0736', u'CVE-2017-3169', u'CVE-2016-2161', u'CVE-2019-0220', u'CVE-2016-4975', u'CVE-2018-1283', u'CVE-2016-8740', u'CVE-2016-8743']",FALSE,,,,,
121.40.96.29,patched,CN,29,13,ALISOFT,,,,FALSE,,,,,
47.99.60.107,patched,CN,29,13,ALISOFT,CN,,,FALSE,,,,,
129.211.34.83,vulnerable,CN,50,12,TENCENT-CN,CN,,,FALSE,,,,,
118.89.80.114,vulnerable,CN,55,12,TencentCloud,CN,,,FALSE,,,,,
34.217.109.170,vulnerable,US,12,12,AT-88-Z,US,,,FALSE,,,,,
118.178.227.181,vulnerable,CN,30,12,ALISOFT,CN,,"[u'CVE-2010-1899', u'CVE-2010-2730', u'CVE-2010-3972', u'CVE-2012-2531', u'CVE-2012-2532', u'CVE-2010-1256']",FALSE,,,,,
119.23.216.33,patched,CN,30,12,ALISOFT,CN,,,FALSE,,,,,
139.224.229.70,patched,CN,30,12,ALISOFT,CN,,,FALSE,,,,,
62.234.11.171,vulnerable,CN,51,11,TENCENT-CN,CN,,,FALSE,,,,,
49.232.51.159,vulnerable,CN,56,11,TencentCloud,CN,,,FALSE,,,,,
18.191.103.239,vulnerable,US,13,11,AT-88-Z,,,,FALSE,,,,,
121.199.52.140,vulnerable,CN,31,11,ALISOFT,CN,,"[u'CVE-2010-2068', u'CVE-2010-0408', u'CVE-2017-7679', u'CVE-2010-0425', u'CVE-2018-1312', u'CVE-2011-3368', u'CVE-2009-2699', u'CVE-2011-3348', u'CVE-2012-3499', u'CVE-2012-4558', u'CVE-2011-3607', u'CVE-2016-8612', u'CVE-2016-4975', u'CVE-2011-4317', u'CVE-2017-7668', u'CVE-2013-6438', u'CVE-2012-2687', u'CVE-2011-4415', u'CVE-2012-0031', u'CVE-2009-1890', u'CVE-2009-1891', u'CVE-2013-2249', u'CVE-2010-0434', u'CVE-2010-1452', u'CVE-2013-1896', u'CVE-2017-3167', u'CVE-2012-0053', u'CVE-2012-0883', u'CVE-2017-3169', u'CVE-2015-0204', u'CVE-2007-6750', u'CVE-2015-4000', u'CVE-2011-3639', u'CVE-2011-0419', u'CVE-2014-0231', u'CVE-2013-1862', u'CVE-2014-0098', u'CVE-2009-1195', u'CVE-2011-3192']",FALSE,,,,,
47.97.198.147,patched,CN,31,11,ALISOFT,,,,FALSE,,,,,
47.111.7.242,patched,CN,31,11,ALISOFT,CN,,"[u'CVE-2010-1899', u'CVE-2010-2730', u'CVE-2010-3972', u'CVE-2012-2531', u'CVE-2012-2532', u'CVE-2010-1256']",FALSE,,,,,
47.105.40.143,patched,CN,31,11,ALISOFT,CN,,"[u'CVE-2015-8994', u'CVE-2018-10549', u'CVE-2018-10548', u'CVE-2018-10545', u'CVE-2018-10547', u'CVE-2018-10546', u'CVE-2017-9798', u'CVE-2018-19518', u'CVE-2018-1312', u'CVE-2019-9020', u'CVE-2018-1333', u'CVE-2018-17082', u'CVE-2018-11763', u'CVE-2016-9138', u'CVE-2018-7584', u'CVE-2016-9934', u'CVE-2018-19395', u'CVE-2018-19935', u'CVE-2019-0197', u'CVE-2019-0196', u'CVE-2019-9640', u'CVE-2016-10397', u'CVE-2019-0211', u'CVE-2017-15710', u'CVE-2019-9639', u'CVE-2019-9638', u'CVE-2017-7668', u'CVE-2017-15715', u'CVE-2019-9021', u'CVE-2015-9253', u'CVE-2019-9637', u'CVE-2016-5387', u'CVE-2019-11040', u'CVE-2016-8670', u'CVE-2017-7679', u'CVE-2018-19520', u'CVE-2018-20783', u'CVE-2019-9024', u'CVE-2018-19396', u'CVE-2018-17199', u'CVE-2018-14883', u'CVE-2017-9788', u'CVE-2019-6977', u'CVE-2017-3167', u'CVE-2016-0736', u'CVE-2016-7478', u'CVE-2017-3169', u'CVE-2018-14851', u'CVE-2016-2161', u'CVE-2018-12882', u'CVE-2019-11039', u'CVE-2019-11038', u'CVE-2016-9933', u'CVE-2019-0220', u'CVE-2019-11036', u'CVE-2016-4975', u'CVE-2019-9022', u'CVE-2019-9023', u'CVE-2018-1283', u'CVE-2019-9641', u'CVE-2016-8740', u'CVE-2016-8743', u'CVE-2017-16642', u'CVE-2018-15132']",FALSE,,,,,
112.74.73.111,patched,CN,31,11,ALISOFT,CN,,,FALSE,,,,,
39.105.89.101,patched,CN,31,11,ALISOFT,CN,,"[u'CVE-2017-7679', u'CVE-2017-9798', u'CVE-2018-1312', u'CVE-2018-1333', u'CVE-2018-11763', u'CVE-2019-0197', u'CVE-2019-0196', u'CVE-2019-0211', u'CVE-2017-15710', u'CVE-2017-7668', u'CVE-2017-15715', u'CVE-2016-5387', u'CVE-2018-17199', u'CVE-2017-9788', u'CVE-2017-3167', u'CVE-2016-0736', u'CVE-2017-3169', u'CVE-2016-2161', u'CVE-2019-0220', u'CVE-2016-4975', u'CVE-2018-1283', u'CVE-2016-8740', u'CVE-2016-8743']",FALSE,,,,,
121.40.152.27,patched,CN,31,11,ALISOFT,CN,,"[u'CVE-2010-1899', u'CVE-2010-2730', u'CVE-2010-3972', u'CVE-2012-2531', u'CVE-2012-2532', u'CVE-2010-1256']",FALSE,,,,,
188.131.199.21,vulnerable,CN,52,10,TENCENT-CN,CN,,,FALSE,,,,,
106.52.19.17,vulnerable,CN,57,10,TencentCloud,CN,,,FALSE,,,,,
49.235.44.105,offline,CN,57,10,TencentCloud,CN,,,FALSE,,,,,
49.234.60.112,patched,CN,57,10,TencentCloud,CN,,,FALSE,,,,,
52.4.194.64,vulnerable,US,14,10,AT-88-Z,US,,,FALSE,,,,,
120.27.27.122,vulnerable,CN,32,10,ALISOFT,CN,,,FALSE,,,,,
120.79.165.72,patched,CN,32,10,ALISOFT,CN,,,FALSE,,,,,
47.99.64.239,patched,CN,32,10,ALISOFT,,,,FALSE,,,,,
121.42.233.104,patched,CN,32,10,ALISOFT,,,,FALSE,,,,,
40.69.25.170,vulnerable,US,1,10,MSFT,IE,Windows Server 2008 R2 Datacenter 7601 Service Pack 1,,FALSE,,,,,
52.164.184.48,offline,US,1,10,MSFT,IE,,,FALSE,,,,,
132.232.165.165,vulnerable,CN,53,9,TENCENT-CN,CN,,,FALSE,,,,,
49.235.32.245,vulnerable,CN,58,9,TencentCloud,CN,,,FALSE,,,,,
18.222.141.19,vulnerable,US,15,9,AT-88-Z,US,,,FALSE,,,,,
114.215.156.189,vulnerable,CN,33,9,ALISOFT,CN,,,FALSE,,,,,
120.78.128.56,patched,CN,33,9,ALISOFT,CN,,"[u'CVE-2010-1899', u'CVE-2010-2730', u'CVE-2010-3972', u'CVE-2012-2531', u'CVE-2012-2532', u'CVE-2010-1256']",FALSE,,,,,
106.15.184.227,patched,CN,33,9,ALISOFT,CN,,,FALSE,,,,,
104.215.182.242,vulnerable,US,2,9,MSFT,,,,FALSE,,,,,
13.95.225.147,offline,US,2,9,MSFT,NL,,,FALSE,,,,,
104.45.20.134,offline,US,2,9,MSFT,NL,,,FALSE,,,,,
129.211.80.215,vulnerable,CN,54,8,TENCENT-CN,CN,,,FALSE,,,,,
129.211.60.248,patched,CN,54,8,TENCENT-CN,,,,FALSE,,,,,
119.28.116.119,vulnerable,CN,59,8,TencentCloud,SG,,,FALSE,,,,,
18.224.135.108,vulnerable,US,16,8,AT-88-Z,,,,FALSE,,,,,
120.25.169.112,vulnerable,CN,34,8,ALISOFT,CN,,"[u'CVE-2017-7679', u'CVE-2017-9798', u'CVE-2016-1546', u'CVE-2018-1312', u'CVE-2018-1333', u'CVE-2018-11763', u'CVE-2016-8612', u'CVE-2019-0197', u'CVE-2019-0196', u'CVE-2019-0211', u'CVE-2017-15710', u'CVE-2017-7668', u'CVE-2017-15715', u'CVE-2018-17199', u'CVE-2017-9788', u'CVE-2017-3167', u'CVE-2017-3169', u'CVE-2016-4979', u'CVE-2019-0220', u'CVE-2016-4975', u'CVE-2018-1283', u'CVE-2016-8740', u'CVE-2016-8743']",FALSE,,,,,
52.187.6.43,vulnerable,US,3,8,MSFT,SG,,"[u'CVE-2018-10549', u'CVE-2014-5459', u'CVE-2018-10545', u'CVE-2014-0118', u'CVE-2018-10546', u'CVE-2017-9798', u'CVE-2014-0207', u'CVE-2015-0231', u'CVE-2015-0232', u'CVE-2015-3184', u'CVE-2013-4248', u'CVE-2014-2497', u'CVE-2010-3972', u'CVE-2018-10547', u'CVE-2018-20783', u'CVE-2019-9637', u'CVE-2015-3185', u'CVE-2016-4975', u'CVE-2013-1824', u'CVE-2012-2531', u'CVE-2012-2532', u'CVE-2013-6420', u'CVE-2013-1643', u'CVE-2014-0098', u'CVE-2018-10548', u'CVE-2010-1899', u'CVE-2018-19520', u'CVE-2018-19396', u'CVE-2016-7478', u'CVE-2013-3735', u'CVE-2012-1171', u'CVE-2014-3523', u'CVE-2018-17082', u'CVE-2019-9639', u'CVE-2019-9638', u'CVE-2013-6438', u'CVE-2013-1635', u'CVE-2010-2730', u'CVE-2018-14883', u'CVE-2013-2249', u'CVE-2017-9788', u'CVE-2014-3597', u'CVE-2011-4718', u'CVE-2014-9912', u'CVE-2014-0237', u'CVE-2014-0226', u'CVE-2014-0231', u'CVE-2019-0220', u'CVE-2014-3515', u'CVE-2014-0238', u'CVE-2014-5120', u'CVE-2019-9023', u'CVE-2019-9020', u'CVE-2019-9021', u'CVE-2019-9024', u'CVE-2014-3587', u'CVE-2016-0736', u'CVE-2018-1312', u'CVE-2012-4558', u'CVE-2014-3669', u'CVE-2014-3668', u'CVE-2018-19935', u'CVE-2013-4636', u'CVE-2013-4635', u'CVE-2017-15710', u'CVE-2017-7679', u'CVE-2017-15715', u'CVE-2018-17199', u'CVE-2019-6977', u'CVE-2014-3478', u'CVE-2014-3479', u'CVE-2014-3670', u'CVE-2015-8994', u'CVE-2019-9641', u'CVE-2016-8743', u'CVE-2018-15132', u'CVE-2014-3487', u'CVE-2014-3480', u'CVE-2010-1256', u'CVE-2014-4721', u'CVE-2016-8612', u'CVE-2013-2110', u'CVE-2012-3499', u'CVE-2018-19395', u'CVE-2014-8109', u'CVE-2016-2161', u'CVE-2018-1283', u'CVE-2017-16642']",FALSE,,,,,
107.21.240.66,vulnerable,US,1,7,AMAZON-EC2-8,US,,"[u'CVE-2008-1446', u'CVE-2009-2521', u'CVE-2010-1899', u'CVE-2019-0708', u'CVE-2009-3555', u'CVE-2008-0074', u'CVE-2010-1256']",TRUE,,,,,
188.131.206.233,vulnerable,CN,55,7,TENCENT-CN,CN,,,FALSE,,,,,
119.28.54.163,vulnerable,CN,60,7,TencentCloud,HK,,,FALSE,,,,,
175.24.134.161,patched,CN,60,7,TencentCloud,CN,,,FALSE,,,,,
13.57.181.150,vulnerable,US,17,7,AT-88-Z,US,,,FALSE,,,,,
39.108.180.123,vulnerable,CN,35,7,ALISOFT,,,,FALSE,,,,,
118.190.206.58,patched,CN,35,7,ALISOFT,CN,,"[u'CVE-2010-1899', u'CVE-2010-2730', u'CVE-2010-3972', u'CVE-2012-2531', u'CVE-2012-2532', u'CVE-2010-1256']",FALSE,,,,,
39.108.87.197,patched,CN,35,7,ALISOFT,CN,,,FALSE,,,,,
101.200.120.73,patched,CN,35,7,ALISOFT,CN,,,FALSE,,,,,
47.93.115.39,patched,CN,35,7,ALISOFT,CN,,,FALSE,,,,,
121.40.136.236,patched,CN,35,7,ALISOFT,CN,,"[u'CVE-2018-15919', u'CVE-2017-15906']",FALSE,,,,,
120.24.244.110,patched,CN,35,7,ALISOFT,,,,FALSE,,,,,
47.93.17.225,patched,CN,35,7,ALISOFT,CN,,,FALSE,,,,,
121.40.113.99,patched,CN,35,7,ALISOFT,,,,FALSE,,,,,
47.98.108.137,patched,CN,35,7,ALISOFT,,,,FALSE,,,,,
40.122.116.111,vulnerable,US,4,7,MSFT,US,,,FALSE,,,,,
40.122.131.197,offline,US,4,7,MSFT,,,,FALSE,,,,,
23.99.223.212,offline,US,4,7,MSFT,US,,,FALSE,,,,,
40.113.239.22,offline,US,4,7,MSFT,US,,,FALSE,,,,,
52.173.87.13,offline,US,4,7,MSFT,US,,,FALSE,,,,,
52.174.43.57,offline,US,4,7,MSFT,NL,,,FALSE,,,,,
40.77.102.154,offline,US,4,7,MSFT,US,,,FALSE,,,,,
107.21.240.66,vulnerable,US,2,6,AMAZON-EC2-8,US,,"[u'CVE-2008-1446', u'CVE-2009-2521', u'CVE-2010-1899', u'CVE-2019-0708', u'CVE-2009-3555', u'CVE-2008-0074', u'CVE-2010-1256']",TRUE,,,,,
148.70.91.253,vulnerable,CN,56,6,TENCENT-CN,,,,FALSE,,,,,
118.24.211.62,patched,CN,56,6,TENCENT-CN,CN,,,FALSE,,,,,
140.143.46.138,vulnerable,CN,61,6,TencentCloud,CN,,,FALSE,,,,,
49.235.141.11,patched,CN,61,6,TencentCloud,CN,,,FALSE,,,,,
49.234.142.249,offline,CN,61,6,TencentCloud,CN,,,FALSE,,,,,
18.225.34.73,vulnerable,US,18,6,AT-88-Z,US,Windows 7 or 8,[u'CVE-2019-0708'],TRUE,,,,,
118.178.19.188,vulnerable,CN,36,6,ALISOFT,CN,,,FALSE,,,,,
47.106.232.51,patched,CN,36,6,ALISOFT,,,,FALSE,,,,,
39.108.210.208,patched,CN,36,6,ALISOFT,CN,,"[u'CVE-2010-1899', u'CVE-2010-2730', u'CVE-2010-3972', u'CVE-2012-2531', u'CVE-2012-2532', u'CVE-2010-1256']",FALSE,,,,,
112.74.132.132,patched,CN,36,6,ALISOFT,,,,FALSE,,,,,
118.31.60.75,patched,CN,36,6,ALISOFT,,,,FALSE,,,,,
139.196.212.130,patched,CN,36,6,ALISOFT,CN,,,FALSE,,,,,
115.29.65.165,patched,CN,36,6,ALISOFT,CN,,,FALSE,,,,,
47.110.233.114,patched,CN,36,6,ALISOFT,,,,FALSE,,,,,
121.196.222.201,patched,CN,36,6,ALISOFT,,,,FALSE,,,,,
47.102.147.228,patched,CN,36,6,ALISOFT,CN,,,FALSE,,,,,
47.95.7.41,patched,CN,36,6,ALISOFT,CN,,,FALSE,,,,,
40.86.164.46,vulnerable,US,5,6,MSFT,US,,,FALSE,,,,,
47.52.222.229,vulnerable,US,1,6,ALICLOUD-HK,HK,,,FALSE,,,,,
47.75.121.22,offline,US,1,6,ALICLOUD-HK,CN,,"[u'CVE-2018-10549', u'CVE-2014-5459', u'CVE-2018-10545', u'CVE-2018-10547', u'CVE-2018-10546', u'CVE-2011-0755', u'CVE-2013-1635', u'CVE-2019-9638', u'CVE-2011-4885', u'CVE-2010-1256', u'CVE-2018-17082', u'CVE-2018-10548', u'CVE-2018-19520', u'CVE-2018-19396', u'CVE-2016-7478', u'CVE-2012-2376', u'CVE-2011-1092', u'CVE-2012-2143', u'CVE-2019-9023', u'CVE-2012-2336', u'CVE-2014-2497', u'CVE-2012-1171', u'CVE-2019-9639', u'CVE-2013-4635', u'CVE-2011-0708', u'CVE-2011-1468', u'CVE-2011-1469', u'CVE-2011-0421', u'CVE-2012-2688', u'CVE-2012-0789', u'CVE-2013-4248', u'CVE-2019-9637', u'CVE-2011-1467', u'CVE-2011-1464', u'CVE-2017-16642', u'CVE-2013-2110', u'CVE-2018-20783', u'CVE-2010-1899', u'CVE-2011-1466', u'CVE-2009-2521', u'CVE-2018-14883', u'CVE-2018-19395', u'CVE-2019-6977', u'CVE-2009-3555', u'CVE-2012-0057', u'CVE-2019-9641', u'CVE-2012-2386', u'CVE-2006-7243', u'CVE-2011-4718', u'CVE-2012-1172', u'CVE-2012-2311', u'CVE-2014-0237', u'CVE-2015-8994', u'CVE-2012-1823', u'CVE-2018-19935', u'CVE-2010-4699', u'CVE-2014-9427', u'CVE-2014-0238', u'CVE-2010-3870', u'CVE-2019-9020', u'CVE-2019-9021', u'CVE-2008-0074', u'CVE-2012-0788', u'CVE-2019-9024', u'CVE-2012-3365', u'CVE-2011-1470', u'CVE-2008-1446', u'CVE-2018-15132', u'CVE-2013-1643']",FALSE,,,,,
88.27.26.54,vulnerable,ES,1,6,RIMA,ES,,[u'CVE-2019-0708'],TRUE,,,,,
39.97.41.150,vulnerable,CN,1,6,Cloud-Sense_DHCP,CN,,"[u'CVE-2010-1899', u'CVE-2010-2730', u'CVE-2010-3972', u'CVE-2012-2531', u'CVE-2012-2532', u'CVE-2010-1256']",FALSE,,,,,
47.244.10.234,patched,US,1,6,ALICLOUD-HK,CN,Windows Server 2008 R2 Enterprise 7601 Service Pack 1,,FALSE,,,,,
47.90.34.75,patched,US,1,6,ALICLOUD-HK,HK,,"[u'CVE-2018-15919', u'CVE-2010-1899', u'CVE-2017-15906', u'CVE-2010-2730', u'CVE-2010-3972', u'CVE-2012-2531', u'CVE-2012-2532', u'CVE-2010-1256']",FALSE,,,,,
47.52.243.171,patched,US,1,6,ALICLOUD-HK,,,,FALSE,,,,,
88.26.169.181,patched,ES,1,6,RIMA,,,,FALSE,,,,,
